trade_date,Iran_entropy,Crypto_entropy,Macro_entropy,Geopolitical_entropy,Energy_entropy,Pandemic_entropy,composite_entropy,inv_composite_entropy,inv_Geopolitical_entropy,inv_Crypto_entropy,inv_Macro_entropy,inv_Energy_entropy,inv_Iran_entropy
2025-10-14,0.3842243328738965,0.19156319503398378,0.30384030108973986,0.5366858129071906,,0.5758544359424854,0.3984336155694592,0.6015663844305408,0.46331418709280936,0.8084368049660162,0.6961596989102601,,0.6157756671261034
2025-10-15,0.3616086768208603,0.15501906748104377,0.3350352303060805,0.5419224296484471,,,0.34839635106410793,0.6516036489358921,0.45807757035155294,0.8449809325189562,0.6649647696939195,,0.6383913231791397
2025-10-16,0.3157842734642167,0.25326957177375364,0.3056444191635462,0.5125295154122793,,,0.34680694495344894,0.653193055046551,0.4874704845877207,0.7467304282262464,0.6943555808364539,,0.6842157265357833
2025-10-17,0.2211855647945191,0.21324747955334028,0.23334014692354849,0.5084200173227891,,,0.2940483021485492,0.7059516978514508,0.4915799826772109,0.7867525204466597,0.7666598530764515,,0.7788144352054809
2025-10-18,0.21904234794725128,0.1865712581149954,0.3035053263716678,0.5767024082650661,,,0.3214553351747451,0.6785446648252549,0.42329759173493386,0.8134287418850046,0.6964946736283322,,0.7809576520527487
2025-10-19,0.2776581614442696,0.2250301238471431,0.2821337473789592,0.5131280876756753,,,0.32448753008651177,0.6755124699134882,0.4868719123243247,0.774969876152857,0.7178662526210409,,0.7223418385557304
2025-10-20,0.35503654530390727,0.19270911012581718,0.32715754754374715,0.5137004568977652,,0.45455357000890045,0.3686314459760275,0.6313685540239725,0.4862995431022348,0.8072908898741828,0.6728424524562528,,0.6449634546960927
2025-10-21,0.3325749316372523,0.19692786513924326,0.1012987866477398,0.43872174037696027,,0.5493509091753234,0.32377484659530376,0.6762251534046962,0.5612782596230397,0.8030721348607568,0.8987012133522602,,0.6674250683627476
2025-10-22,0.37463554754313017,0.1904168166997864,0.1244787725439805,0.4451437770072852,,,0.28366872844854557,0.7163312715514545,0.5548562229927148,0.8095831833002136,0.8755212274560195,,0.6253644524568698
2025-10-23,0.2955395269941598,0.22628483452252307,0.15767342181271718,0.38870583729533925,,,0.2670509051561848,0.7329490948438152,0.6112941627046607,0.773715165477477,0.8423265781872828,,0.7044604730058401
2025-10-24,0.26186221107527835,0.2760267772892501,0.2496329190615345,0.3217363951853159,,0.4576379598099975,0.3133792524842753,0.6866207475157247,0.6782636048146842,0.7239732227107498,0.7503670809384655,,0.7381377889247216
2025-10-25,0.3090351734519694,0.23099290757111074,0.15532733268076954,0.47331448083280503,,,0.29216747363416373,0.7078325263658363,0.526685519167195,0.7690070924288892,0.8446726673192304,,0.6909648265480306
2025-10-26,0.26565998368191146,0.1925150849492422,0.17125450555810903,0.333388202658123,,0.25444933913678236,0.24345342319683363,0.7565465768031664,0.666611797341877,0.8074849150507578,0.8287454944418909,,0.7343400163180885
2025-10-27,0.25429444060351064,0.2711547967072244,0.23632959398392483,0.31540485914808053,,0.5785725533690826,0.3311512487623646,0.6688487512376353,0.6845951408519195,0.7288452032927756,0.7636704060160752,,0.7457055593964894
2025-10-28,0.3098095343224384,0.3072069934677621,0.14849861353061683,0.2424958709282336,,0.45630031774451196,0.29286226599871257,0.7071377340012874,0.7575041290717663,0.6927930065322379,0.8515013864693832,,0.6901904656775616
2025-10-29,0.23649626720495234,0.3263304493224033,0.06632168760761112,0.2928720077452097,,,0.23050510297004412,0.7694948970299559,0.7071279922547903,0.6736695506775967,0.9336783123923889,,0.7635037327950477
2025-10-30,0.3053710273383706,0.38500031763788106,0.41712882598754797,0.34171954564355467,,0.2228083275142427,0.33440560882431936,0.6655943911756806,0.6582804543564453,0.6149996823621189,0.582871174012452,,0.6946289726616294
2025-10-31,0.3353528357200187,0.27295518649042005,0.15729199287382772,0.34323507887571597,,,0.2772087734899956,0.7227912265100044,0.6567649211242841,0.72704481350958,0.8427080071261723,,0.6646471642799813
2025-11-01,0.37425595374707915,0.39289324658461683,0.15231415475214122,0.4096318367256685,,,0.33227379795237644,0.6677262020476236,0.5903681632743315,0.6071067534153831,0.8476858452478588,,0.6257440462529209
2025-11-02,0.3354917325835299,0.3426994372048653,0.10759828965937994,0.3587803748250834,,,0.28614245856821463,0.7138575414317854,0.6412196251749166,0.6573005627951347,0.8924017103406201,,0.6645082674164702
2025-11-03,0.34887566114910884,0.3951079537848317,0.645156579427934,0.38962136965812005,,,0.44469039100499863,0.5553096089950014,0.6103786303418799,0.6048920462151683,0.35484342057206597,,0.6511243388508912
2025-11-04,0.37383544993738343,0.3979950748356893,0.3978992110496261,0.3938114094646766,,,0.3908852863218439,0.6091147136781561,0.6061885905353235,0.6020049251643107,0.6021007889503739,,0.6261645500626165
2025-11-05,0.24547370132310495,0.3262174355207314,0.4318661696494077,0.41503782449653626,,,0.35464878274744505,0.645351217252555,0.5849621755034637,0.6737825644792685,0.5681338303505923,,0.754526298676895
2025-11-06,0.20659472669306336,0.2810329742577098,0.2928352528655803,0.3186243569997268,0.5091481074125017,0.23604061588714004,0.307379339019287,0.6926206609807131,0.6813756430002732,0.7189670257422902,0.7071647471344197,0.4908518925874983,0.7934052733069367
2025-11-07,0.22235008094987896,0.3336057208820966,0.4617289582077283,0.44783765591979036,,,0.36638060398987354,0.6336193960101264,0.5521623440802097,0.6663942791179034,0.5382710417922717,,0.777649919050121
2025-11-08,0.26687443681191897,0.25484248333308385,0.21902448303667615,0.3698278833197352,,0.20563517557514263,0.2632408924153114,0.7367591075846887,0.6301721166802647,0.7451575166669162,0.7809755169633239,,0.7331255631880811
2025-11-09,0.20438683888726586,0.2987199987213213,0.25348737276418964,0.3540655842708396,,0.18111379782535275,0.2583547184937939,0.7416452815062061,0.6459344157291604,0.7012800012786786,0.7465126272358104,,0.7956131611127342
2025-11-10,0.2825140845754997,0.31770058155211117,0.4692729929642979,0.4258508269510118,,,0.3738346215107301,0.6261653784892699,0.5741491730489883,0.6822994184478888,0.5307270070357021,,0.7174859154245004
2025-11-11,0.29446279302324196,0.31333849870227776,0.4039950007032349,0.30487518091116556,,0.153845897912942,0.2941034742505725,0.7058965257494275,0.6951248190888344,0.6866615012977222,0.5960049992967651,,0.705537206976758
2025-11-12,0.2402993976805261,0.3500884959897277,0.554587723762197,0.3078211863268786,,0.12457224025080389,0.3154738088020267,0.6845261911979733,0.6921788136731214,0.6499115040102723,0.445412276237803,,0.7597006023194739
2025-11-13,0.24340178978477292,0.3254488934361008,0.44627444014761414,0.33837742312071484,,,0.3383756366223007,0.6616243633776993,0.6616225768792852,0.6745511065638992,0.5537255598523858,,0.7565982102152271
2025-11-14,0.2221000263615843,0.3846620054065856,0.27023409070031135,0.37302444189275064,,,0.31250514109030797,0.6874948589096921,0.6269755581072494,0.6153379945934143,0.7297659092996887,,0.7778999736384157
2025-11-15,0.2856764459828009,0.2967823017668734,0.4388207723800131,0.47246134028299025,,,0.3734352151031694,0.6265647848968305,0.5275386597170098,0.7032176982331266,0.561179227619987,,0.714323554017199
2025-11-16,0.2509207809110867,0.41858297544019135,0.22268234372257312,0.40919608466406987,,0.18805337314722897,0.29788711157702996,0.70211288842297,0.5908039153359301,0.5814170245598087,0.7773176562774269,,0.7490792190889133
2025-11-17,0.26449129714297287,0.35750639225674324,0.4040004276009394,0.47023176170846304,,,0.37405746967727965,0.6259425303227204,0.529768238291537,0.6424936077432568,0.5959995723990605,,0.7355087028570271
2025-11-18,0.24741765262004276,0.34618998563854714,0.5928065444266979,0.4233863185078843,,,0.40245012529829305,0.597549874701707,0.5766136814921157,0.6538100143614529,0.4071934555733021,,0.7525823473799572
2025-11-19,0.2521291328730615,0.33489184939829464,0.44804206240305583,0.46352300331907265,,,0.3746465119983712,0.6253534880016288,0.5364769966809273,0.6651081506017054,0.5519579375969441,,0.7478708671269385
2025-11-20,0.3572412971454388,0.27066664501565874,0.7188234136896394,0.4432144905559231,,0.18564058505455996,0.395117286292244,0.6048827137077559,0.5567855094440769,0.7293333549843413,0.2811765863103606,,0.6427587028545612
2025-11-21,0.3167138411645938,0.37160592114480223,0.5526278572975214,0.5753703947269256,,,0.4540795035834607,0.5459204964165393,0.42462960527307436,0.6283940788551978,0.4473721427024786,,0.6832861588354062
2025-11-22,0.26504090758225163,0.2610508476025454,0.34112095549233723,0.5141028128468802,,,0.3453288808810036,0.6546711191189964,0.4858971871531198,0.7389491523974546,0.6588790445076628,,0.7349590924177484
2025-11-23,0.19011393560675652,0.2685905877150188,0.36195707589389997,0.5261806866729923,,,0.33671057147216693,0.663289428527833,0.47381931332700766,0.7314094122849812,0.6380429241061001,,0.8098860643932435
2025-11-24,0.19198494126754673,0.27045157330018027,0.3842289984670314,0.49059953150476765,,0.10993275603569393,0.289439560115044,0.710560439884956,0.5094004684952324,0.7295484266998198,0.6157710015329686,,0.8080150587324533
2025-11-25,0.22380913118122106,0.2571115799684685,0.19857523334268457,0.5932017422820819,,,0.318174421693614,0.681825578306386,0.4067982577179181,0.7428884200315315,0.8014247666573154,,0.776190868818779
2025-11-26,0.18268436164768379,0.24909026107881974,0.3158786855549366,0.4350743872548203,,,0.2956819238840651,0.7043180761159349,0.5649256127451797,0.7509097389211803,0.6841213144450634,,0.8173156383523162
2025-11-27,0.1847443867362332,0.22181254888262367,0.21939909345655476,0.4039057050211561,,0.11105931750781224,0.228184210320876,0.771815789679124,0.5960942949788439,0.7781874511173763,0.7806009065434453,,0.8152556132637668
2025-11-28,0.20007109222128772,0.22572267351258812,0.22973516103619393,0.39132565299955907,,,0.26171364494240723,0.7382863550575928,0.608674347000441,0.7742773264874119,0.770264838963806,,0.7999289077787123
2025-11-29,0.21656306883414467,0.25885225227753633,0.2710666591701127,0.36555793677387305,,,0.2780099792639167,0.7219900207360833,0.634442063226127,0.7411477477224637,0.7289333408298873,,0.7834369311658553
2025-11-30,0.18584062591461395,0.2927691604982807,0.27826242387412015,0.35926001605262037,,0.11426531052996328,0.2460795073739197,0.7539204926260803,0.6407399839473796,0.7072308395017193,0.7217375761258799,,0.8141593740853861
2025-12-01,0.15132852771143346,0.26721299484311634,0.24173085448204468,0.4107288077402784,,0.12003362260983735,0.23820696147734202,0.761793038522658,0.5892711922597216,0.7327870051568837,0.7582691455179553,,0.8486714722885665
2025-12-02,0.17311566288225835,0.28353436243415825,0.20060185322862167,0.44353720604440205,,0.37167705573829096,0.29449322806554623,0.7055067719344538,0.556462793955598,0.7164656375658418,0.7993981467713783,,0.8268843371177417
2025-12-03,0.15951838417661102,0.34451965944383217,0.33789931851603916,0.40818295746510785,,0.24889098411571475,0.299802260743461,0.700197739256539,0.5918170425348921,0.6554803405561678,0.6621006814839608,,0.840481615823389
2025-12-04,0.1694262859703064,0.2970990949912205,0.2819789406256805,0.3551127195464618,,0.17100811257371965,0.25492503074147776,0.7450749692585222,0.6448872804535382,0.7029009050087796,0.7180210593743195,,0.8305737140296936
2025-12-05,0.22137475867264803,0.30460492940358475,0.3233959782388856,0.3691295141662109,,0.23347680202373822,0.2903963965010135,0.7096036034989865,0.630870485833789,0.6953950705964153,0.6766040217611144,,0.778625241327352
2025-12-06,0.17585800094751786,0.3357981514881508,0.27329037179579474,0.353056469002287,,,0.2845007483084376,0.7154992516915624,0.646943530997713,0.6642018485118493,0.7267096282042053,,0.8241419990524821
2025-12-07,0.15454415725403275,0.3563949564445041,0.20075119729835694,0.38452019318702646,,0.21106660471642152,0.2614554217800683,0.7385445782199317,0.6154798068129735,0.6436050435554959,0.7992488027016431,,0.8454558427459673
2025-12-08,0.13431558741139143,0.29208681302357253,0.33814729221407047,0.4312944882974373,,0.5225636551256135,0.34368156721441706,0.6563184327855829,0.5687055117025628,0.7079131869764275,0.6618527077859295,,0.8656844125886085
2025-12-09,0.1328507630555997,0.3137393286872964,0.22470262678334735,0.36762396917318646,,,0.25972917192485745,0.7402708280751426,0.6323760308268136,0.6862606713127035,0.7752973732166526,,0.8671492369444003
2025-12-10,0.17270868263091127,0.32048891668264584,0.13281833415225225,0.4124642285986269,,0.6469637844707448,0.3370887893070362,0.6629112106929638,0.5875357714013731,0.6795110833173541,0.8671816658477478,,0.8272913173690888
2025-12-11,0.13686502088887367,0.3153378159011455,0.18644806261163974,0.3782392059379407,,0.3317159051675724,0.2697212021014344,0.7302787978985656,0.6217607940620593,0.6846621840988545,0.8135519373883603,,0.8631349791111264
2025-12-12,0.107413701204788,0.2913042487295285,0.1868630690833141,0.32092197454916616,,,0.2266257483916992,0.7733742516083009,0.6790780254508338,0.7086957512704715,0.8131369309166859,,0.892586298795212
2025-12-13,0.0837108204923127,0.33850385654591136,0.18364795466084177,0.2934910816573382,,0.08268839945216906,0.19640842256171462,0.8035915774382854,0.7065089183426618,0.6614961434540887,0.8163520453391582,,0.9162891795076873
2025-12-14,0.15013688989429355,0.31558254066349545,0.15295404991694117,0.3139078509778351,,,0.23314533286314132,0.7668546671368587,0.686092149022165,0.6844174593365046,0.8470459500830588,,0.8498631101057065
2025-12-15,0.1942357188776353,0.33730324662339817,0.12981136626580617,0.3318320772674704,,0.37386902076247797,0.27341028595935757,0.7265897140406424,0.6681679227325297,0.6626967533766018,0.8701886337341939,,0.8057642811223646
2025-12-16,0.0831591341100539,0.24375442535216216,0.11678925853284919,0.41013655666059934,,0.07250544799525468,0.18526896453018388,0.8147310354698161,0.5898634433394007,0.7562455746478378,0.8832107414671508,,0.9168408658899461
2025-12-17,0.06567459014858473,0.2719624894052012,0.18837648288935405,0.29775544859703995,,,0.20594225276004496,0.794057747239955,0.70224455140296,0.7280375105947988,0.811623517110646,,0.9343254098514153
2025-12-18,0.09608609015631281,0.29353557407259534,0.18201070942497222,0.29041309419041406,,0.1561340308253845,0.2036358997339358,0.7963641002660642,0.7095869058095859,0.7064644259274047,0.8179892905750278,,0.9039139098436872
2025-12-19,0.1265457546957325,0.2737674547575118,0.18391885959128954,0.2504657704014316,,0.11963288013259717,0.19086614391571252,0.8091338560842875,0.7495342295985684,0.7262325452424883,0.8160811404087105,,0.8734542453042675
2025-12-20,0.1613054922606931,0.301360506274225,0.10234282688976247,0.25846432027199057,,,0.20586828642416777,0.7941317135758322,0.7415356797280095,0.6986394937257749,0.8976571731102375,,0.8386945077393069
2025-12-21,0.2307955713930992,0.2433375045561583,0.06093302614430144,0.3145561641087635,,0.04954493036863487,0.17983343931419143,0.8201665606858086,0.6854438358912365,0.7566624954438417,0.9390669738556986,,0.7692044286069009
2025-12-22,0.206803026616731,0.28458104639661025,0.23465993629381368,0.2567649160078947,,0.13072681212386295,0.2227071474877825,0.7772928525122175,0.7432350839921054,0.7154189536033897,0.7653400637061863,,0.793196973383269
2025-12-23,0.24504194226482984,0.27677059989292135,0.15069119391701916,0.21479216152332442,,0.3903893793719162,0.2555370553940022,0.7444629446059978,0.7852078384766756,0.7232294001070787,0.8493088060829809,,0.7549580577351702
2025-12-24,0.17916325196988986,0.292478563720796,0.15744649950165007,0.2631423266858497,,0.06369733213214182,0.19118559480206548,0.8088144051979345,0.7368576733141503,0.7075214362792039,0.84255350049835,,0.8208367480301102
2025-12-25,0.2122625624999379,0.2917316332477595,0.19387339719937896,0.2456394844819952,,0.09779442372917839,0.20826030023165001,0.79173969976835,0.7543605155180048,0.7082683667522405,0.8061266028006211,,0.7877374375000621
2025-12-26,0.18399840297695655,0.2638402866402631,0.14905528649575508,0.3500243290570527,,0.05277657540086403,0.19993897611417827,0.8000610238858217,0.6499756709429473,0.7361597133597368,0.8509447135042449,,0.8160015970230434
2025-12-27,0.09821177141783323,0.24021095284556693,0.1353549818966453,0.3242012443962417,,,0.19949473763907177,0.8005052623609282,0.6757987556037583,0.7597890471544331,0.8646450181033547,,0.9017882285821668
2025-12-28,0.2138182460909319,0.19071556790687336,0.10512344536391124,0.30900924661282964,,0.07610766980833292,0.17895483515657581,0.8210451648434242,0.6909907533871704,0.8092844320931266,0.8948765546360887,,0.7861817539090681
